id,problem,solution,answer,difficulty,topic,difficulty_score,source_dataset
deepmath_7.0_142,Determine the Galois group of the polynomial $x^3 - 5$ over the field of rational numbers $\mathbb{Q}$.,"Topic: Mathematics -> Algebra -> Abstract Algebra -> Field Theory, Difficulty: 7.0",S_3,7.0,Mathematics -> Algebra -> Abstract Algebra -> Field Theory,7.0,deepmath
deepmath_7.0_143,Find the particular solution to the differential equation \( \frac{d^2y}{dx^2} = \left( \frac{dy}{dx} \right)^2 + 1 \) with the initial conditions \( y(0) = 0 \) and \( \frac{dy}{dx}(0) = 0 \).,"Topic: Mathematics -> Differential Equations -> Ordinary Differential Equations (ODEs), Difficulty: 7.0",-\ln(\cos x),7.0,Mathematics -> Differential Equations -> Ordinary Differential Equations (ODEs),7.0,deepmath
deepmath_7.0_144,"Given that \(f(x) = x^3 + x + 3\) is irreducible over \(\mathbb{Q}[x]\) and has exactly one real root \(\theta\), determine the degree of the extension \(\mathbb{Q}(\theta, \phi')\) over \(\mathbb{Q}(\phi)\), where \(\phi\) and \(\phi'\) are the other two roots of \(f(x)\).","Topic: Mathematics -> Algebra -> Abstract Algebra -> Field Theory, Difficulty: 7.0",2,7.0,Mathematics -> Algebra -> Abstract Algebra -> Field Theory,7.0,deepmath
deepmath_7.0_145,"Let \( f :[0,1]\to \mathbb{R} \) be a function such that \( f'(x) = \sqrt{1+f^2(x)} \) for all \( x \in [0,1] \). Given that \( f(0) + f(1) = 0 \), calculate the integral \[ I=\int_{0}^{1}f(x)\,dx. \]","Topic: Mathematics -> Calculus -> Integral Calculus -> Integrals, Difficulty: 7.0",0,7.0,Mathematics -> Calculus -> Integral Calculus -> Integrals,7.0,deepmath
deepmath_7.0_146,"If matrix \(A\) is irreducible and all its eigenvalues are positive, do the eigenvectors of \(A\) span \(\mathbb{R}^n\)?","Topic: Mathematics -> Algebra -> Linear Algebra -> Matrices, Difficulty: 7.0",No,7.0,Mathematics -> Algebra -> Linear Algebra -> Matrices,7.0,deepmath
deepmath_7.0_147,"Evaluate the limit \(\lim _{x\to +\infty }\left(\int _0^{x^2}e^{t^2}\,dt\right)^{\frac{1}{x^4}}\).","Topic: Mathematics -> Calculus -> Integral Calculus -> Techniques of Integration -> Multi-variable, Difficulty: 7.0",e,7.0,Mathematics -> Calculus -> Integral Calculus -> Techniques of Integration -> Multi-variable,7.0,deepmath
deepmath_7.0_148,"Determine the cardinality of the set of all sequences of rational numbers on the interval $[0,1]$. Consider sequences as functions from $\mathbb{N}$ to $\mathbb{Q}$. Express your answer in terms of cardinality notation.","Topic: Mathematics -> Algebra -> Abstract Algebra -> Field Theory, Difficulty: 7.0",2^{\aleph_0},7.0,Mathematics -> Algebra -> Abstract Algebra -> Field Theory,7.0,deepmath
deepmath_7.0_149,"Determine the degree of the field extension \([\mathbb{Q}(\mu):\mathbb{Q}(\mu + \mu^{-1})]\), where \(\mu\) is a primitive \(n\)th root of unity and \(n\) is a prime number. Given that the degree of the extension \([\mathbb{Q}(\mu):\mathbb{Q}]\) is \(n-1\), how does this information relate to the current case?","Topic: Mathematics -> Algebra -> Abstract Algebra -> Field Theory, Difficulty: 7.0",2,7.0,Mathematics -> Algebra -> Abstract Algebra -> Field Theory,7.0,deepmath
deepmath_7.0_150,"Suppose $f$ and $g$ are two analytic power series centered at $z=0$, both with a radius of convergence equal to $R > 0$. Assume that $g$ is nowhere vanishing in $B(0,R)$, so that the quotient $f/g$ is defined and analytic there. Can $f/g$ be analytic in a domain strictly larger than $B(0,R)$?","Topic: Mathematics -> Calculus -> Integral Calculus -> Techniques of Integration -> Single-variable, Difficulty: 7.0",Yes,7.0,Mathematics -> Calculus -> Integral Calculus -> Techniques of Integration -> Single-variable,7.0,deepmath
deepmath_7.0_151,"Solve the system of non-linear differential equations given by:
\[
\begin{array}{rcl}
\displaystyle \frac{dx}{dt}&=&y^{2} \\
\displaystyle \frac{dy}{dt}&=&x^{2}
\end{array}
\]","Topic: Mathematics -> Differential Equations -> Ordinary Differential Equations (ODEs), Difficulty: 7.0",y^3 - x^3 = C,7.0,Mathematics -> Differential Equations -> Ordinary Differential Equations (ODEs),7.0,deepmath
deepmath_7.0_152,"Given the function \( f(x) = e^{-1/x^2} \) with \( f(0) = 0 \), determine \( f'(0) \).","Topic: Mathematics -> Calculus -> Differential Calculus -> Derivatives, Difficulty: 7.0",0,7.0,Mathematics -> Calculus -> Differential Calculus -> Derivatives,7.0,deepmath
deepmath_7.0_153,"Evaluate the line integral \( \int_C \vec{F} \cdot \vec{dS} \), where \( C \) is the circle of radius 3 in the \( xz \)-plane oriented counter-clockwise when viewed from the point \((0, 1, 0)\) into the plane. The vector field is given by \( \vec{F}(x, y, z) = \langle 2x^2z + x^5, \cos(e^y), -2xz^2 + \sin(\sin(z)) \rangle \). Use Stokes' Theorem to find the value of the integral.","Topic: Mathematics -> Calculus -> Integral Calculus -> Techniques of Integration -> Multi-variable, Difficulty: 7.0",81\pi,7.0,Mathematics -> Calculus -> Integral Calculus -> Techniques of Integration -> Multi-variable,7.0,deepmath
deepmath_7.0_154,"Given ten points \(P_1, \ldots, P_{10}\) on the unit circle, determine the largest possible value of the sum \(\sum_{1\le i<j\le 10} |P_i-P_j|^2\).","Topic: Mathematics -> Precalculus -> Trigonometric Functions, Difficulty: 7.0",100,7.0,Mathematics -> Precalculus -> Trigonometric Functions,7.0,deepmath
deepmath_7.0_155,"For an odd integer $k \geq 1$, let $F$ be the set of all entire functions $f$ such that \(f(x)= |x^k|\) for all \(x \in (-1,1)\). Determine the cardinality of the set $F$. Choose from the following options:

* $0$
* $1$
* $> 1$ but finite
* Infinite.","Topic: Mathematics -> Algebra -> Intermediate Algebra -> Complex Numbers, Difficulty: 7.0",A,7.0,Mathematics -> Algebra -> Intermediate Algebra -> Complex Numbers,7.0,deepmath
deepmath_7.0_156,Determine whether a finite commutative rng (a ring without unity) necessarily has a unity. Answer with 'Yes' or 'No'.,"Topic: Mathematics -> Algebra -> Abstract Algebra -> Ring Theory, Difficulty: 7.0",No,7.0,Mathematics -> Algebra -> Abstract Algebra -> Ring Theory,7.0,deepmath
deepmath_7.0_157,"Given a function $f(x, y): \mathbb{R}^2 \to \mathbb{R}$ that is bijective with respect to $x$ and continuous, does the condition $f(f(x_0, y_0), y_0) = x_0$ imply that $f(x_0, y_0) = x_0$?","Topic: Mathematics -> Discrete Mathematics -> Logic, Difficulty: 7.0",No,7.0,Mathematics -> Discrete Mathematics -> Logic,7.0,deepmath
deepmath_7.0_158,"Given a vector of rational numbers \(\vec{X} \in \mathbb{Q}^d\), find the smallest integer vector \(\vec{n} \in \mathbb{Z}^d\) such that \(\vec{n} \cdot \vec{X} = 0\) and \(|\vec{n}|\) is minimized. In other words, solve the equation \(n_1 X_1 + n_2 X_2 + \cdots + n_d X_d = 0\) with the condition of minimizing \(n_1^2 + n_2^2 + \cdots + n_d^2\). If there is no unique solution, any one such vector is acceptable.","Topic: Mathematics -> Algebra -> Algebra -> Equations and Inequalities, Difficulty: 7.0",\vec{n},7.0,Mathematics -> Algebra -> Algebra -> Equations and Inequalities,7.0,deepmath
deepmath_7.0_159,Compute \( \lim_{n\to\infty}\int_0^1\frac{x\sin{nx}}{1+x^2n^6}dx \).,"Topic: Mathematics -> Calculus -> Integral Calculus -> Techniques of Integration -> Single-variable, Difficulty: 7.0",0,7.0,Mathematics -> Calculus -> Integral Calculus -> Techniques of Integration -> Single-variable,7.0,deepmath
deepmath_7.0_160,"Find all positive integer solutions \((x, y, z)\) to the equation \(3^{x} + 4^{y} = 5^{z}\).","Topic: Mathematics -> Number Theory -> Prime Numbers, Difficulty: 7.0","(2, 2, 2)",7.0,Mathematics -> Number Theory -> Prime Numbers,7.0,deepmath
deepmath_7.0_161,"Evaluate the limit: $$\lim_{n\to\infty} \,\sum_{k=1}^n\left(\frac{k}{n^2}\right)^{\frac{k}{n^2}+1}.$$","Topic: Mathematics -> Calculus -> Integral Calculus -> Techniques of Integration -> Single-variable, Difficulty: 7.0",\dfrac{1}{2},7.0,Mathematics -> Calculus -> Integral Calculus -> Techniques of Integration -> Single-variable,7.0,deepmath
deepmath_7.0_162,Determine the radius of the punctured disk around the origin within which the function \( f(z) = \frac{z^2 + 3z}{e^z - 1} \) can be expressed as a power series.,"Topic: Mathematics -> Other, Difficulty: 7.0",2\pi,7.0,Mathematics -> Other,7.0,deepmath
deepmath_7.0_163,"Given a quadratic equation with a discriminant $Z = 4(U^2 - V)$, where $U^2$ has a density function $f(t) = \frac{1}{2}t^{-\frac{1}{2}}\mathsf{1}_{(0,1)}(t)$ and $V$ has a density function $g(t) = \mathsf{1}_{(0,1)}(t)$, find the probability $\mathbb{P}(Z > 0)$. Provide your answer as a probability value.","Topic: Mathematics -> Applied Mathematics -> Statistics -> Probability -> Other, Difficulty: 7.0",\dfrac{1}{3},7.0,Mathematics -> Applied Mathematics -> Statistics -> Probability -> Other,7.0,deepmath
deepmath_7.0_164,"Determine whether there exists an equitable polygon in the plane, which is not centrally symmetric about the origin.","Topic: Mathematics -> Geometry -> Plane Geometry -> Polygons, Difficulty: 7.0",Yes,7.0,Mathematics -> Geometry -> Plane Geometry -> Polygons,7.0,deepmath
deepmath_7.0_165,"Let $G$ be a multiplicative group with an identity element $1$. Suppose that for all elements $a, b \in G$, there exist positive integers $m$ and $n$ such that $a^m b^n = b^n a^m$. Does it necessarily follow that $G$ is an abelian group?","Topic: Mathematics -> Algebra -> Abstract Algebra -> Group Theory, Difficulty: 7.0",No,7.0,Mathematics -> Algebra -> Abstract Algebra -> Group Theory,7.0,deepmath
deepmath_9.0_0,"Compute the distance between a unilateral shift operator $S$ on a separable, infinite-dimensional Hilbert space $\mathcal{H}$ and the set of compact operators on $\mathcal{H}$, denoted by $\mathbb{K}(\mathcal{H})$. Find $d(S, \mathbb{K}(\mathcal{H}))=\inf\{\|S-K\|: K\in \mathbb{K}(\mathcal{H})\}$.","Topic: Mathematics -> Other, Difficulty: 9.0",1,9.0,Mathematics -> Other,9.0,deepmath
deepmath_9.0_1,"Consider a sequence of nonzero representations \(\phi_n: A \rightarrow B(H_n)\), where \(A\) is a nonunital \(C^*\)-algebra, \(H_n\) is a Hilbert space, and \(P_n\) is a sequence of projections on \(H_n\). Determine whether there exists an element \(a_0 \in A\) such that the sequence \(\{P_n\phi_n(a_0)\}\) is norm convergent.","Topic: Mathematics -> Algebra -> Abstract Algebra -> Other, Difficulty: 9.0",Yes,9.0,Mathematics -> Algebra -> Abstract Algebra -> Other,9.0,deepmath
deepmath_9.0_2,"Is the Erdős–Szekeres theorem sharp? Specifically, is it possible to find a sequence of $n^2$ numbers that does not contain a monotonic subsequence of $n+1$ numbers for all $n \in \mathbb{N}$?","Topic: Mathematics -> Discrete Mathematics -> Combinatorics, Difficulty: 9.0",Yes,9.0,Mathematics -> Discrete Mathematics -> Combinatorics,9.0,deepmath
deepmath_9.0_3,"Determine whether a compact metrizable abelian group has enough characters to separate points. A character on a topological group is a continuous homomorphism from the group to the circle group. Separating points means that if \( g \) is not 0, then there exists a character \( f \) such that \( f(g) \) is not 0.","Topic: Mathematics -> Algebra -> Abstract Algebra -> Group Theory, Difficulty: 9.0",Yes,9.0,Mathematics -> Algebra -> Abstract Algebra -> Group Theory,9.0,deepmath
deepmath_9.0_4,"Determine whether the following statement is true or false: Given complete quotient maps $q_i: E_i \rightarrow F_i$ of operator spaces, does the Haagerup tensor product property imply the equality of kernels:
\[ \text{Ker}(q_1 \otimes_{\rm h} q_2) = \text{Ker}(q_1) \otimes_{\rm h} E_2 + E_1 \otimes_{\rm h} \text{Ker}(q_2)? \]","Topic: Mathematics -> Algebra -> Linear Algebra -> Other, Difficulty: 9.0",False,9.0,Mathematics -> Algebra -> Linear Algebra -> Other,9.0,deepmath
deepmath_9.0_5,"Does there exist a non-measurable set in the space $\{0,1\}^{\mathbb N}$ with the product measure $\mu^{\mathbb N}$ where $\mu(\{0\})=p,\mu(\{1\})=1-p$ for $p\in(0,1)$?","Topic: Mathematics -> Discrete Mathematics -> Logic, Difficulty: 9.0",Yes,9.0,Mathematics -> Discrete Mathematics -> Logic,9.0,deepmath
deepmath_9.0_6,Determine the cardinality of the set of all partitions of the set \( \mathbb{N} \) of integers.,"Topic: Mathematics -> Discrete Mathematics -> Combinatorics, Difficulty: 9.0",2^{\aleph_0},9.0,Mathematics -> Discrete Mathematics -> Combinatorics,9.0,deepmath
deepmath_9.0_7,Is it true that the Riemannian measure \( \mu \) is equal to the \( n \)-dimensional Hausdorff measure \( H^n \) for every Riemannian manifold \( M \)?,"Topic: Mathematics -> Geometry -> Differential Geometry -> Manifolds, Difficulty: 9.0",Yes,9.0,Mathematics -> Geometry -> Differential Geometry -> Manifolds,9.0,deepmath
deepmath_9.0_8,Is the multiplication of infinite cardinals defined in Zermelo-Fraenkel set theory without the Axiom of Choice?,"Topic: Mathematics -> Algebra -> Abstract Algebra -> Other, Difficulty: 9.0",Yes,9.0,Mathematics -> Algebra -> Abstract Algebra -> Other,9.0,deepmath
deepmath_9.0_9,Is there an uncountable set of algebraically independent transcendental numbers?,"Topic: Mathematics -> Algebra -> Abstract Algebra -> Field Theory, Difficulty: 9.0",Yes,9.0,Mathematics -> Algebra -> Abstract Algebra -> Field Theory,9.0,deepmath
deepmath_9.0_10,"Given a sequence of nonempty compact subsets $C_T \subset C([0,T],\mathbb{R}^n)$ for each $T > 0$, where $C([0,T],\mathbb{R}^n)$ is the set of all continuous functions from $[0,T]$ to $\mathbb{R}^n$ equipped with the norm $\|f(\,)\| = \max\{\|f(t)\|\mid t\in[0,T]\}$, and for $T_1 < T_2$, $C_{T_2\mid T_1} \subset C_{T_1}$, where $C_{T_2\mid T_1}$ contains functions in $C([0,T_1],\mathbb{R}^n)$ that can be extended to $C_{T_2}$. Determine if there exists a nonempty compact subset $C_\infty \subset C([0,\infty),\mathbb{R}^n)$ such that $C_{\infty\mid T} \subset C_T$ for all $T > 0$. Provide a justification for your answer.","Topic: Mathematics -> Other, Difficulty: 9.0",Yes,9.0,Mathematics -> Other,9.0,deepmath
deepmath_9.0_11,"Is it true that for any Banach norm \(\|\cdot\|\) on \(\mathbb{R}^n\), the set of points where the function \(f: v \mapsto \|v\|\) is not Fréchet differentiable has Lebesgue measure zero?","Topic: Mathematics -> Calculus -> Differential Calculus -> Applications of Derivatives, Difficulty: 9.0",Yes,9.0,Mathematics -> Calculus -> Differential Calculus -> Applications of Derivatives,9.0,deepmath
deepmath_9.0_12,Determine whether the function $m(z)$ can be used to ascertain if the Jacobi operator $J$ possesses a continuous spectrum.,"Topic: Mathematics -> Algebra -> Linear Algebra -> Other, Difficulty: 9.0",Yes,9.0,Mathematics -> Algebra -> Linear Algebra -> Other,9.0,deepmath
deepmath_9.0_13,Let $R$ be a Noetherian ring and $I$ be a proper ideal of $R$. Suppose $b \notin I$ is such that $I + Rb$ and $(I:b) = \{x \in R : xb \in I\}$ are projective as $R$-modules. Is the ideal $I$ projective as an $R$-module?,"Topic: Mathematics -> Algebra -> Abstract Algebra -> Ring Theory, Difficulty: 9.0",Yes,9.0,Mathematics -> Algebra -> Abstract Algebra -> Ring Theory,9.0,deepmath
deepmath_9.0_14,"Consider a sequence ${(a_n)}_{n=1}^{	ext{∞}}$ of complex numbers and a bijective map $\sigma: \mathbb{N} \rightarrow \mathbb{N}$. Is it possible for the infinite products $\prod_{n=1}^{\infty} (1+|a_n|)$ and $\prod_{n=1}^{\infty} (1+|a_{\sigma(n)}|)$ to both equal a finite value $r$, while the products $X = \prod_{n=1}^{\infty} (1+a_n)$ and $Y = \prod_{n=1}^{\infty} (1+a_{\sigma(n)})$ converge to two different real numbers $s$ and $t$?","Topic: Mathematics -> Algebra -> Intermediate Algebra -> Complex Numbers, Difficulty: 9.0",No,9.0,Mathematics -> Algebra -> Intermediate Algebra -> Complex Numbers,9.0,deepmath
deepmath_9.0_15,Does the commutativity of the smooth affine algebraic group $G_{\bar{k}}$ over the algebraic closure $\bar{k}$ of a field $k$ imply that the group $G$ is commutative over $k$? Provide a justification for your answer.,"Topic: Mathematics -> Algebra -> Abstract Algebra -> Group Theory, Difficulty: 9.0",Yes,9.0,Mathematics -> Algebra -> Abstract Algebra -> Group Theory,9.0,deepmath
deepmath_9.0_16,"Does the real part of the Riemann zeta function, \( \Re\zeta(s) \), ever vanish for \( \frac{1}{2}<\Re(s)\leq 1 \)?","Topic: Mathematics -> Number Theory -> Other, Difficulty: 9.0",Yes,9.0,Mathematics -> Number Theory -> Other,9.0,deepmath
deepmath_9.0_17,"Let $M$ be a finite-dimensional subspace of $c_{0}$, and let $\\varepsilon > 0$. Does there exist a finite rank projection from $c_{0}$, with norm $\leq 1+\\varepsilon$, onto a subspace $N$ of $c_{0}$ such that $M \subseteq N$ and the Banach-Mazur distance $\textrm{d}(N,l_{\infty}^{n}) \leq 1+\\varepsilon$, where $n=\textrm{dim} N$?","Topic: Mathematics -> Other, Difficulty: 9.0",Yes,9.0,Mathematics -> Other,9.0,deepmath
deepmath_9.0_18,"In the derived category $D^b(X)$ of constructible sheaves on a reasonable space $X$, consider an open inclusion $j: U \to X$ and the closed complement $i: Y \to X$. Let $M, N \in D^b(X)$ and $f \in \text{Hom}_{D^b(X)}(M, N)$. If $i^*f = 0$ and $j^*f = 0$, is it true that $f = 0$? Justify your answer.","Topic: Mathematics -> Algebra -> Abstract Algebra -> Other, Difficulty: 9.0",Yes,9.0,Mathematics -> Algebra -> Abstract Algebra -> Other,9.0,deepmath
deepmath_9.0_19,"Determine whether the following sum diverges to infinity:
\[
\sum_{1\leq n \leq (\log x)^{100} } \mu^2(2n) \sum_{(\log x )^{100} < m \leq x} \left(\frac{m}{n}\right) \frac{\mu^2(2  m )}{m},
\]
where \(\mu\) is the M""obius function and \(\left(\frac{m}{n}\right)\) is the Jacobi quadratic symbol for positive squarefree odd integers \(n,m\).","Topic: Mathematics -> Number Theory -> Prime Numbers, Difficulty: 9.0",\infty,9.0,Mathematics -> Number Theory -> Prime Numbers,9.0,deepmath
deepmath_9.0_20,"Determine whether there exists an algorithm to decide if there is a nonzero polynomial $Q(x_1,\dots,x_n) \in \mathbb{R}[x_1,\dots,x_n]$ such that the product $P(x_1,\dots,x_n)Q(x_1,\dots,x_n)$ has nonnegative coefficients, where $P(x_1,\dots,x_n) \in \mathbb{R}[x_1,\dots,x_n]$. (Note: The case $n=1$ is well-known and not difficult.)","Topic: Mathematics -> Algebra -> Abstract Algebra -> Ring Theory, Difficulty: 9.0",Yes,9.0,Mathematics -> Algebra -> Abstract Algebra -> Ring Theory,9.0,deepmath
deepmath_9.0_21,Let $G$ be a Lie group acting smoothly and effectively on a smooth manifold $M$. Consider the quotient map $\pi: M \to M/G$. Determine if there exists a point $p \in M$ such that an open neighborhood of $\pi(p)$ in $M/G$ is smooth.,"Topic: Mathematics -> Geometry -> Differential Geometry -> Manifolds, Difficulty: 9.0",No,9.0,Mathematics -> Geometry -> Differential Geometry -> Manifolds,9.0,deepmath
deepmath_9.0_22,"In the game of Go, determine which player, Black or White, has a winning strategy.","Topic: Mathematics -> Discrete Mathematics -> Combinatorics, Difficulty: 9.0",White,9.0,Mathematics -> Discrete Mathematics -> Combinatorics,9.0,deepmath
deepmath_9.0_23,"Consider a rectangle with vertices $2+iT$, $2-iT$, $-1+iT$, and $-1-iT$ where $T>3$ is not an ordinate of zero of the Riemann zeta function $\zeta(s)$. If $N(T)$ is the number of zeros of the Riemann zeta function up to height $T$, show that $$\lim_{T\to \infty}\frac{N(T)}{ \frac{T}{2\pi}\log\left(\frac{T}{2\pi}\right)-\frac{T}{2\pi} }=1.$$","Topic: Mathematics -> Calculus -> Integral Calculus -> Applications of Integrals, Difficulty: 9.0",1,9.0,Mathematics -> Calculus -> Integral Calculus -> Applications of Integrals,9.0,deepmath
deepmath_9.0_24,"Let $V$ be a closed subscheme of the complex affine plane $\mathbb{A}_{\mathbb{C}}^2 = \operatorname{Spec}\mathbb{C}[x, t]$, containing the point $(x, t) = (0, 0)$. Consider a quasifinite, flat, and surjective morphism $\pi: V \rightarrow \mathbb{A}_{\mathbb{C}}^1 = \operatorname{Spec} \mathbb{C}[t]$, which maps the point $(0, 0)$ to $(t) = (0)$. Given a sufficiently small analytic neighborhood $U \subset \mathbb{A}_{\mathbb{C}}^2$ around $(0, 0)$ such that every component of the intersection $U \cap V$ passes through $(0, 0)$, determine if there exists an analytic neighborhood $U' \subset \mathbb{A}_{\mathbb{C}}^1$ around $(t) = (0)$ such that the multiplicity of the fiber $U \cap \pi^{-1}(p)$ is constant for all $p \in U'$. Answer with 'Yes' or 'No'.","Topic: Mathematics -> Algebra -> Abstract Algebra -> Field Theory, Difficulty: 9.0",Yes,9.0,Mathematics -> Algebra -> Abstract Algebra -> Field Theory,9.0,deepmath
deepmath_9.0_25,"Determine the cardinality of the set represented by \( \omega \uparrow^\omega \omega \), where \( \uparrow \) denotes Knuth's up-arrow notation.","Topic: Mathematics -> Number Theory -> Other, Difficulty: 9.0",\aleph_0,9.0,Mathematics -> Number Theory -> Other,9.0,deepmath
deepmath_3.5_0,"Given a deck of 52 cards, how many times must it be shuffled to make it ""random""? Assume a riffle shuffle is used, where the deck is cut into two stacks and interleaved. Provide your answer as a whole number of shuffles.","Topic: Mathematics -> Applied Mathematics -> Statistics -> Probability -> Other, Difficulty: 3.5",7,3.5,Mathematics -> Applied Mathematics -> Statistics -> Probability -> Other,3.5,deepmath
deepmath_3.5_1,Determine the rate of convergence of the sequence $e^{-n}$ as $n \to \infty$. Find a sequence $\beta_n$ that converges to 0 such that $|e^{-n} - 0| \leq K|\beta_n|$ for some positive constant $K$. Express the rate of convergence using $O(\cdot)$ notation.,"Topic: Mathematics -> Calculus -> Differential Calculus -> Applications of Derivatives, Difficulty: 3.5",O(e^{-n}),3.5,Mathematics -> Calculus -> Differential Calculus -> Applications of Derivatives,3.5,deepmath
deepmath_3.5_2,"In triangle $ABC$, where $BC=5$, $AC=6$, and $AB=7$, points $P_1, P_2, P_3, P_4$ are placed on $BC$ such that $BP_1 = P_1P_2 = P_2P_3 = P_3P_4 = P_4C = 1$. Calculate the value of $AP_1^2 + AP_2^2 + AP_3^2 + AP_4^2$. Provide your answer as a single number.","Topic: Mathematics -> Geometry -> Plane Geometry -> Triangulations, Difficulty: 3.5",150,3.5,Mathematics -> Geometry -> Plane Geometry -> Triangulations,3.5,deepmath
deepmath_3.5_3,Evaluate the limit: \[ \lim \limits_{n \to \infty}\left(1 + \frac{1}{n(n+2)}\right)^n \],"Topic: Mathematics -> Precalculus -> Limits, Difficulty: 3.5",1,3.5,Mathematics -> Precalculus -> Limits,3.5,deepmath
deepmath_3.5_4,"In parallelogram \(ABCD\), the side \(AB\) is 2 units long, and \(\angle A = 45^\circ\). Points \(E\) and \(F\) lie on the diagonal \(BD\) such that \(\angle AEB = \angle CFD = 90^\circ\) and \(BF = \frac{3}{2} BE\). Calculate the area of the parallelogram \(ABCD\).","Topic: Mathematics -> Geometry -> Plane Geometry -> Polygons, Difficulty: 3.5",3,3.5,Mathematics -> Geometry -> Plane Geometry -> Polygons,3.5,deepmath
deepmath_3.5_5,"Given a multiset of symbols \((A, A, B, B, B, C, D, D)\), find the nth permutation of the symbols when sorted in alphabetical order.","Topic: Mathematics -> Discrete Mathematics -> Combinatorics, Difficulty: 3.5",BDCADABB,3.5,Mathematics -> Discrete Mathematics -> Combinatorics,3.5,deepmath
deepmath_3.5_6,Determine the sample size \( n \) such that the proportion of smokers in the sample is within 0.01 of the true proportion \( p \) with a probability of 0.95.,"Topic: Mathematics -> Applied Mathematics -> Statistics -> Mathematical Statistics, Difficulty: 3.5",9604,3.5,Mathematics -> Applied Mathematics -> Statistics -> Mathematical Statistics,3.5,deepmath
deepmath_3.5_7,"Given two sets $X$ and $Y$ and a function $f: X \to Y$, consider the following definitions: for $C \subseteq X$, $f(C) = \{f(x) : x \in C\}$, and for $D \subseteq Y$, $f^{-1}(D) = \{x : f(x) \in D\}$. Determine which of the following statements is true:

(A) $f(f^{-1}(B)) = B$

(B) $f^{-1}(f(A)) = A$

(C) $f(f^{-1}(B)) = B$ only if $B \subseteq f(X)$

(D) $f^{-1}(f(A)) = A$ only if $f(X) = Y$","Topic: Mathematics -> Algebra -> Abstract Algebra -> Other, Difficulty: 3.5",C,3.5,Mathematics -> Algebra -> Abstract Algebra -> Other,3.5,deepmath
deepmath_3.5_8,"Find the radius of convergence for the series \( \sum_{n=0}^{\infty} (n+2^n)z^n \) using the formula:
\[ R = \lim_{n \rightarrow \infty} \left| \frac{n+2^n}{(n+1)+2^{n+1}} \right| \]","Topic: Mathematics -> Calculus -> Differential Calculus -> Applications of Derivatives, Difficulty: 3.5",\dfrac{1}{2},3.5,Mathematics -> Calculus -> Differential Calculus -> Applications of Derivatives,3.5,deepmath
deepmath_3.5_9,Calculate \( \lim_{n \to \infty} \left(\frac{n}{n^2 + 1} + \frac{n}{n^2 + 2} + \cdots + \frac{n}{n^2 + n}\right) \).,"Topic: Mathematics -> Calculus -> Integral Calculus -> Techniques of Integration -> Single-variable, Difficulty: 3.5",1,3.5,Mathematics -> Calculus -> Integral Calculus -> Techniques of Integration -> Single-variable,3.5,deepmath
deepmath_3.5_10,"A uniform circular ring of radius $R$ is fixed in place. A particle is placed on the axis of the ring at a distance much greater than $R$ and allowed to fall towards the ring under the influence of the ring’s gravity. The particle achieves a maximum speed $v$. The ring is replaced with one of the same linear mass density but radius $2R$, and the experiment is repeated. What is the new maximum speed of the particle?

(a) $\frac{1}{2}v$ 
(b) $\frac{1}{\sqrt{2}}v$ 
(c) $v$ 
(d) $\sqrt{2}v$ 
(e) $2v$","Topic: Mathematics -> Applied Mathematics -> Other, Difficulty: 3.5",C,3.5,Mathematics -> Applied Mathematics -> Other,3.5,deepmath
deepmath_3.5_11,"In category theory, must a directed graph have arrows connecting each point to itself to be considered a category?","Topic: Mathematics -> Algebra -> Abstract Algebra -> Other, Difficulty: 3.5",Yes,3.5,Mathematics -> Algebra -> Abstract Algebra -> Other,3.5,deepmath
deepmath_3.5_12,"Determine whether the statement is true or false: If $m$ and $n$ are odd positive integers, then $n^2 + m^2$ is not a perfect square.","Topic: Mathematics -> Number Theory -> Prime Numbers, Difficulty: 3.5",A,3.5,Mathematics -> Number Theory -> Prime Numbers,3.5,deepmath
deepmath_3.5_13,"Evaluate the improper integral \( \int_e^{\infty}\frac{\ln x}{x}\ dx \). Choose the correct answer from the following options:

A. \( \dfrac{1}{2} \)

B. \( \dfrac{e^2}{2} \)

C. \( \dfrac{\ln(2e)}{2} \)

D. DNE (Does not exist)","Topic: Mathematics -> Calculus -> Integral Calculus -> Techniques of Integration -> Single-variable, Difficulty: 3.5",D,3.5,Mathematics -> Calculus -> Integral Calculus -> Techniques of Integration -> Single-variable,3.5,deepmath
deepmath_3.5_14,"In triangle \(ABC\), angle \(A\) measures \(120^\circ\). The angle bisectors \(AA_1\), \(BB_1\), and \(CC_1\) are drawn. Determine the measure of angle \(C_1 A_1 B_1\).","Topic: Mathematics -> Geometry -> Plane Geometry -> Angles, Difficulty: 3.5",90^\circ,3.5,Mathematics -> Geometry -> Plane Geometry -> Angles,3.5,deepmath
deepmath_3.5_15,"Determine the number of equivalence relations on the set \( S = \{1, 2, 3, 4, 5, 6, 7, 8\} \) that have exactly 3 equivalence classes.","Topic: Mathematics -> Discrete Mathematics -> Combinatorics, Difficulty: 3.5",966,3.5,Mathematics -> Discrete Mathematics -> Combinatorics,3.5,deepmath
